,open,close,high,low,vol
2013-09-06,1635.95,1655.17,1664.83,1633.41,13124750000.0
2013-09-13,1656.85,1687.99,1689.97,1656.85,15772830000.0
2013-09-20,1691.7,1709.91,1729.86,1691.7,18657960000.0
2013-09-27,1711.44,1691.75,1711.44,1687.11,15310240000.0
2013-10-04,1687.26,1690.5,1696.55,1670.36,15855840000.0
2013-10-11,1687.15,1703.2,1703.44,1646.47,16132530000.0
2013-10-18,1699.86,1744.5,1745.31,1692.13,16512980000.0
2013-10-25,1745.2,1759.77,1759.82,1740.5,17464350000.0
2013-11-01,1759.42,1761.64,1775.22,1752.7,17676620000.0
2013-11-08,1763.4,1770.61,1774.54,1746.2,18014020000.0
2013-11-15,1769.96,1798.18,1798.22,1760.64,15476450000.0
2013-11-22,1798.82,1804.76,1804.84,1777.23,15813880000.0
2013-11-29,1806.33,1805.81,1813.55,1800.58,10637550000.0
2013-12-06,1806.55,1805.09,1810.02,1779.09,16668560000.0
2013-12-13,1806.21,1775.32,1811.52,1772.28,16086600000.0
2013-12-20,1777.48,1818.32,1823.75,1767.99,19402600000.0
2013-12-27,1822.92,1841.4,1844.89,1822.92,8194360000.0
2014-01-03,1841.47,1831.37,1849.44,1827.74,10461570000.0
2014-01-10,1832.31,1842.37,1843.23,1823.73,17375600000.0
2014-01-17,1841.26,1838.7,1850.84,1815.52,17839850000.0
2014-01-24,1841.05,1790.29,1849.31,1790.29,15747340000.0
2014-01-31,1791.03,1782.59,1798.77,1770.45,19054250000.0
2014-02-07,1782.68,1797.02,1798.03,1737.92,20380140000.0
2014-02-14,1796.2,1838.63,1841.65,1791.83,16742180000.0
2014-02-21,1839.03,1836.25,1847.5,1824.58,13891540000.0
2014-02-28,1836.78,1859.45,1867.92,1836.78,18711730000.0
2014-03-07,1857.68,1878.04,1883.57,1834.44,17512170000.0
2014-03-14,1877.86,1841.13,1882.35,1839.57,16641060000.0
2014-03-21,1842.81,1866.52,1883.97,1842.81,17678140000.0
2014-03-28,1867.67,1857.62,1875.92,1842.11,16779360000.0
2014-04-04,1859.16,1865.09,1897.28,1859.16,16381500000.0
2014-04-11,1863.92,1815.69,1872.53,1814.36,18333880000.0
2014-04-17,1818.18,1864.85,1869.63,1815.8,13344490000.0
2014-04-25,1865.79,1863.4,1884.89,1859.7,15348510000.0
2014-05-02,1865.0,1881.14,1891.33,1850.61,18038030000.0
2014-05-09,1879.45,1878.48,1889.07,1859.79,16112380000.0
2014-05-16,1880.03,1877.86,1902.17,1862.36,15469770000.0
2014-05-23,1876.66,1900.53,1901.26,1868.14,13605170000.0
2014-05-30,1902.01,1923.57,1924.03,1902.01,11860010000.0
2014-06-06,1923.87,1949.44,1949.44,1915.98,14147690000.0
2014-06-13,1948.97,1936.16,1955.55,1925.78,13863870000.0
2014-06-20,1934.84,1962.87,1963.91,1930.91,16251000000.0
2014-06-27,1962.92,1960.96,1968.17,1944.69,15983470000.0
2014-07-03,1960.79,1985.44,1985.59,1958.22,11075160000.0
2014-07-11,1984.22,1967.57,1984.22,1952.86,14692810000.0
2014-07-18,1969.86,1978.22,1983.94,1955.59,10589010000.0
2014-07-25,1976.0,1978.34,1991.39,1965.0,2177425576.0
2014-08-01,1978.25,1925.15,1984.85,1916.37,2548667493.0
2014-08-08,1926.62,1931.59,1942.92,1904.78,2387672625.0
2014-08-15,1933.43,1955.06,1964.04,1928.29,2041294061.0
2014-08-22,1958.36,1988.4,1994.76,1958.36,1966090165.0
2014-08-29,1991.74,2003.37,2005.04,1990.52,1733895731.0
2014-09-05,2004.07,2007.71,2011.17,1990.1,1673418873.0
2014-09-12,2007.17,1985.54,2007.17,1980.26,2189583682.0
2014-09-19,1986.04,2010.4,2019.26,1978.48,3229259404.0
